,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
6677,6677,Holy Faith Catholic Church,700 NW 39th Rd,GAINESVILLE,FL,32607,29.658147999999997,-82.388186,813110,81311008,Religious Organizations,0,5.0,0,5,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6678,6678,Holy Faith Catholic Church,747 NW 43rd St,GAINESVILLE,FL,32607,29.656815,-82.388113,813110,81311008,Religious Organizations,0,15.0,0,15,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6735,6735,Quaker Meeting,702 NW 38th St,GAINESVILLE,FL,32607,29.657892999999998,-82.38235,813110,81311008,Religious Organizations,0,3.0,0,3,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6823,6823,FAMILY OF ST FRANCIS,700 NW 39TH RD,GAINESVILLE,FL,32607,29.658147999999997,-82.388186,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6899,6899,Jerusalem Missionary Baptist,8724 NE Waldo Rd,GAINESVILLE,FL,32609,29.734968,-82.244461,813110,81311008,Religious Organizations,0,3.0,0,3,888,463,513,375,58%,42%,814,74,0,0,0,0,0,7,807,91.66666667,8.33333333,0.0,0.0,0.0,0.0,0.0,0.78828829,1.91,94,232,364,396,51,443,431,0,0,0,0,0,12,151,737,63,15,18,57,64,29,0,14,77,34,30,52,0,10,0,0,32868,4.95495495,22.63513514
7005,7005,CHURCH AT THE LINTON OAKS,6410 SW 8TH AVE,GAINESVILLE,FL,32607,29.645494,-82.411563,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1655,579,787,868,48%,52%,770,686,0,51,0,23,125,164,704,46.52567976,41.45015106,0.0,3.081571,0.0,1.3897281000000001,7.55287009,9.90936556,2.86,668,603,327,114,24,584,460,0,0,19,105,0,0,603,836,140,105,113,13,12,47,39,36,17,0,37,0,20,0,0,0,17060,5.43806647,45.25679758
7013,7013,FIRST BAPTIST CHURCH,6915 NW 4TH BLVD,GAINESVILLE,FL,32607,29.654739000000003,-82.416641,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,1655,579,787,868,48%,52%,770,686,0,51,0,23,125,164,704,46.52567976,41.45015106,0.0,3.081571,0.0,1.3897281000000001,7.55287009,9.90936556,2.86,668,603,327,114,24,584,460,0,0,19,105,0,0,603,836,140,105,113,13,12,47,39,36,17,0,37,0,20,0,0,0,17060,5.43806647,45.25679758
7088,7088,IGLESIA CRISTIANA MISIONERA,4107 NW 34TH PL,GAINESVILLE,FL,32606,29.887702,-82.45363,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1724,724,798,926,46%,54%,1550,121,0,10,0,0,43,0,1550,89.90719258,7.01856148,0.0,0.5800464,0.0,0.0,2.49419954,0.0,2.35,324,209,812,758,50,620,620,0,0,0,0,0,0,363,1361,48,0,13,15,11,68,56,25,67,25,127,116,33,91,13,16,67353,16.2412993,9.23976608
7118,7118,Overcomer Ministries Inc,9938 SW Archer Rd,GAINESVILLE,FL,32608,29.585901,-82.4484,813110,81311021,Religious Organizations,0,1.0,0,1,2344,799,977,1367,42%,58%,2193,0,0,121,0,0,30,309,1884,93.55802048,0.0,0.0,5.16211604,0.0,0.0,1.27986348,13.18259386,2.93,619,462,849,828,42,924,897,0,14,0,0,0,13,769,1566,15,11,0,12,16,37,0,28,35,71,43,101,61,121,138,110,109013,14.76109215,2.85836177
7212,7212,WORLD WIDE WORSHIP MINISTRIES,5749 SW 75TH DR # 123,GAINESVILLE,FL,32608,29.600784,-82.42302099999999,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,2536,1052,1095,1441,43%,57%,1758,466,0,146,0,121,45,424,1412,69.32176656,18.37539432,0.0,5.75709779,0.0,4.77129338,1.77444795,16.7192429,2.41,556,1027,718,470,33,1453,1366,0,0,0,24,19,44,711,1702,72,0,31,14,0,22,50,13,42,93,139,113,130,145,129,59,83816,18.61198738,17.9022082
7224,7224,Watts Teaching Ministries Inc,9027 SW 75th Way,GAINESVILLE,FL,32608,29.570690999999997,-82.423373,813110,81311021,Religious Organizations,0,2.0,0,2,1308,416,700,608,54%,46%,1139,45,0,0,0,84,40,199,1024,87.07951070000001,3.44036697,0.0,0.0,0.0,6.42201835,3.05810398,15.21406728,3.14,297,308,521,364,50,607,455,16,59,0,14,0,63,307,956,43,0,6,28,0,57,0,0,29,53,0,38,54,69,39,0,56548,25.0,20.23809524
7246,7246,Full Gospel Businesses,4801 SW 63rd Blvd,GAINESVILLE,FL,32608,29.609136,-82.410839,813110,81311021,Religious Organizations,0,1.0,0,1,1952,857,969,983,50%,50%,1368,416,0,94,0,23,51,122,1296,70.08196721,21.31147541,0.0,4.81557377,0.0,1.17827869,2.61270492,6.25,2.28,394,934,430,388,28,986,864,38,0,0,51,10,23,479,1362,65,44,46,144,26,111,51,100,7,94,60,38,31,0,40,0,34330,19.979508199999998,14.49795082
7254,7254,Oak Park Baptist Church,4610 SW Archer Rd,GAINESVILLE,FL,32608,29.614773,-82.392992,813110,81311008,Religious Organizations,0,5.0,0,5,1952,857,969,983,50%,50%,1368,416,0,94,0,23,51,122,1296,70.08196721,21.31147541,0.0,4.81557377,0.0,1.17827869,2.61270492,6.25,2.28,394,934,430,388,28,986,864,38,0,0,51,10,23,479,1362,65,44,46,144,26,111,51,100,7,94,60,38,31,0,40,0,34330,19.979508199999998,14.49795082
7387,7387,SOUTHWEST BAPTIST CHURCH,5745 SW 75TH ST # 127,GAINESVILLE,FL,32608,29.602031,-82.422403,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
7400,7400,Pleasant Plain United Mthdst,4926 SW 57th Ave,GAINESVILLE,FL,32608,29.671698,-82.519982,813110,81311008,Religious Organizations,0,3.0,0,3,3640,1432,1821,1819,50%,50%,2839,568,5,122,0,31,75,147,2725,77.99450549,15.6043956,0.13736264,3.35164835,0.0,0.85164835,2.06043956,4.03846154,2.54,706,955,1507,944,44,1788,1689,8,9,0,17,0,65,881,2657,97,74,45,61,32,37,85,97,35,72,201,159,171,60,109,97,67260,13.87362637,8.8405398
7421,7421,Celebration United Methodist,9501 SW Archer Rd,GAINESVILLE,FL,32608,29.590891999999997,-82.436516,813110,81311008,Religious Organizations,0,6.0,0,6,5494,2076,2691,2803,49%,51%,4354,398,0,557,7,113,65,526,3920,79.25009101,7.24426647,0.0,10.13833273,0.12741172,2.05678922,1.18310885,9.57408082,2.65,1413,1785,1664,1264,36,2720,2400,0,0,0,0,69,251,1479,3692,141,0,113,89,61,78,50,30,33,199,134,274,364,148,201,161,84091,15.98107026,6.89843466
7423,7423,Circle Prayer,10607 SW 71st St,GAINESVILLE,FL,32608,29.593017,-82.422747,813110,81311008,Religious Organizations,0,2.0,0,2,5494,2076,2691,2803,49%,51%,4354,398,0,557,7,113,65,526,3920,79.25009101,7.24426647,0.0,10.13833273,0.12741172,2.05678922,1.18310885,9.57408082,2.65,1413,1785,1664,1264,36,2720,2400,0,0,0,0,69,251,1479,3692,141,0,113,89,61,78,50,30,33,199,134,274,364,148,201,161,84091,15.98107026,6.89843466
7436,7436,Kanapaha Presbyterian Church,6221 SW 75th Ter,GAINESVILLE,FL,32608,29.590351000000002,-82.430438,813110,81311008,Religious Organizations,0,2.0,0,2,5494,2076,2691,2803,49%,51%,4354,398,0,557,7,113,65,526,3920,79.25009101,7.24426647,0.0,10.13833273,0.12741172,2.05678922,1.18310885,9.57408082,2.65,1413,1785,1664,1264,36,2720,2400,0,0,0,0,69,251,1479,3692,141,0,113,89,61,78,50,30,33,199,134,274,364,148,201,161,84091,15.98107026,6.89843466
7505,7505,ANTIOCH BAPTIST CHR PASTORIUM,3601 NW 177TH AVE,GAINESVILLE,FL,32609,29.816915,-82.38060899999999,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,886,381,488,398,55%,45%,784,30,0,8,0,2,62,2,784,88.48758465,3.38600451,0.0,0.90293454,0.0,0.22573363,6.99774266,0.22573363,2.31,154,308,267,314,36,408,385,0,21,0,0,0,2,207,656,80,9,42,37,24,18,9,17,25,14,33,9,47,17,0,0,27344,7.44920993,11.51241535
7507,7507,Mt Nebo United Methodist Chr,12622 NW 36th Ave,GAINESVILLE,FL,32606,29.746526,-82.493188,813110,81311008,Religious Organizations,0,1.0,0,1,1696,643,832,864,49%,51%,1431,197,6,12,0,4,46,132,1313,84.375,11.61556604,0.35377358,0.70754717,0.0,0.23584906,2.71226415,7.78301887,2.64,363,417,728,376,43,876,812,0,6,0,23,13,22,471,1172,25,9,35,3,25,19,22,22,0,48,67,108,87,71,37,65,81490,14.09198113,8.92962744
7581,7581,Family Church,2022 SW 122nd St,GAINESVILLE,FL,32607,29.633951,-82.479101,813110,81311008,Religious Organizations,0,20.0,0,20,3200,1152,1721,1479,54%,46%,2963,120,8,62,0,0,47,104,2906,92.59375,3.75,0.25,1.9375,0.0,0.0,1.46875,3.25,2.78,700,690,1384,852,44,1683,1621,0,0,0,0,0,62,800,2311,20,16,0,15,52,27,62,39,16,82,139,83,190,198,99,114,102712,20.65625,1.03125
7586,7586,Parker Road Baptist Church,3200 SW 122nd St,GAINESVILLE,FL,32608,29.62507,-82.473699,813110,81311008,Religious Organizations,0,4.0,0,4,3200,1152,1721,1479,54%,46%,2963,120,8,62,0,0,47,104,2906,92.59375,3.75,0.25,1.9375,0.0,0.0,1.46875,3.25,2.78,700,690,1384,852,44,1683,1621,0,0,0,0,0,62,800,2311,20,16,0,15,52,27,62,39,16,82,139,83,190,198,99,114,102712,20.65625,1.03125
7770,7770,Powerhouse Family Worship Ctr,7600 SW 24th Ave,GAINESVILLE,FL,32607,29.631038,-82.42357,813110,81311008,Religious Organizations,0,3.0,0,3,2618,867,1254,1364,48%,52%,2020,175,0,262,0,33,128,331,1722,77.15813598,6.68449198,0.0,10.00763942,0.0,1.2605042,4.88922842,12.64323911,3.02,704,512,1133,538,42,1361,1219,20,0,18,12,24,68,807,1709,9,18,0,0,25,20,23,0,6,78,111,53,126,99,136,163,120125,19.13674561,1.14810563
7816,7816,Christ Community Church,1603 SW 122nd St,GAINESVILLE,FL,32607,29.637611,-82.471564,813110,81311008,Religious Organizations,0,20.0,0,20,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7830,7830,LSD Family History Ctr,10600 SW 24th Ave,GAINESVILLE,FL,32607,29.631175,-82.455127,813110,81311008,Religious Organizations,0,2.0,0,2,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7832,7832,Rock of Gainesville,9818 SW 24th Ave # A,GAINESVILLE,FL,32607,29.631254,-82.447163,813110,81311008,Religious Organizations,0,21.0,0,21,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7835,7835,St Mary Magdalene Church,2014 SW 120th Ter,GAINESVILLE,FL,32607,29.634114,-82.47099,813110,81311008,Religious Organizations,0,5.0,0,5,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7844,7844,CIRCLE OF LIGHT FELLOWSHIP INC,1132 SW 105TH TER,GAINESVILLE,FL,32607,29.641765999999997,-82.454083,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7874,7874,Church Of Jesus Christ Of LDS,5745 SW 75th St Pmb 297,GAINESVILLE,FL,32608,29.631175,-82.455127,813110,81311008,Religious Organizations,0,2.0,0,2,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7992,7992,River Cross Church,5201 SW 91st Dr,GAINESVILLE,FL,32608,29.606788,-82.437751,813110,81311008,Religious Organizations,0,2.0,0,2,2957,1519,1306,1651,44%,56%,2603,46,0,205,0,27,76,278,2378,88.02840717,1.55563071,0.0,6.93270206,0.0,0.91308759,2.57017247,9.40142036,1.95,467,686,1065,1478,49,1300,1185,0,0,23,0,0,92,539,2320,44,39,0,35,30,38,31,150,111,131,134,201,190,74,151,160,75737,18.02502536,4.97125465
8416,8416,DR ANN BAUERNF CHURCH MD,1601 SW ARCHER RD,GAINESVILLE,FL,32608,29.639088,-82.343264,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,1313,20,454,859,35%,65%,1025,96,4,104,0,31,53,218,845,78.06549886,7.31150038,0.30464585,7.92079208,0.0,2.36100533,4.0365575,16.60319878,1.35,30,1244,31,16,19,210,53,0,39,14,87,0,17,1270,43,4,4,0,0,0,9,0,0,0,0,3,0,0,0,0,0,33056,0.53313024,29.62962963
8513,8513,Emmanuel Mennonite Church,1236 NW 18th Ave,GAINESVILLE,FL,32609,29.668570000000003,-82.33843399999999,813110,81311008,Religious Organizations,0,1.0,0,1,1555,836,829,726,53%,47%,882,599,19,24,0,0,31,26,882,56.72025723,38.52090032,1.22186495,1.54340836,0.0,0.0,1.99356913,1.67202572,1.86,262,711,482,200,28,822,678,15,87,12,18,0,12,488,1052,171,104,89,40,86,57,17,15,35,128,15,34,31,14,0,0,25700,13.63344051,34.01929260000001
8653,8653,Child Evangelism Fellowship,2615 NW 6th St # C1,GAINESVILLE,FL,32609,29.677014,-82.330513,813110,81311021,Religious Organizations,0,3.0,0,3,335,144,119,216,36%,64%,236,99,0,0,0,0,0,6,230,70.44776119,29.55223881,0.0,0.0,0.0,0.0,0.0,1.79104478,2.33,88,117,90,80,28,163,137,0,20,6,0,0,0,47,266,30,0,16,26,9,0,26,0,0,8,15,8,6,0,0,0,25000,4.17910448,48.95522388
8777,8777,Jesus People Life Changing Chr,800 NW 39th Ave,GAINESVILLE,FL,32609,29.689211,-82.332421,813110,81311008,Religious Organizations,0,6.0,0,6,760,397,363,397,48%,52%,540,159,8,0,0,47,6,0,540,71.05263158,20.92105263,1.05263158,0.0,0.0,6.18421053,0.78947368,0.0,1.84,58,246,317,278,47,318,297,0,0,9,0,0,12,107,653,80,49,34,46,68,0,14,9,30,0,0,19,0,0,41,7,24429,10.26315789,32.36842105
8879,8879,Grace Presbyterian Church,3146 NW 13th St,GAINESVILLE,FL,32609,29.681857,-82.339801,813110,81311008,Religious Organizations,0,6.0,0,6,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
8955,8955,UNUSUAL CHURCH INC,8121 W NEWBERRY RD,GAINESVILLE,FL,32606,29.659159999999996,-82.429609,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9087,9087,Spirit of Faith Christian Ctr,7510 NW 4th Blvd,GAINESVILLE,FL,32607,29.656399,-82.423278,813110,81311008,Religious Organizations,0,8.0,0,8,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9113,9113,Victory Church of Gainesville,100 SW 75th St # 305,GAINESVILLE,FL,32607,29.651866,-82.424193,813110,81311008,Religious Organizations,0,6.0,0,6,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9118,9118,A R CAMPS MINISTRIES INC,600 NW 80TH BLVD,GAINESVILLE,FL,32607,29.657870000000003,-82.42815999999999,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9148,9148,JAY & WENDY IGLESIA,132 SW 77TH TER,GAINESVILLE,FL,32607,29.650661,-82.42463599999999,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9172,9172,WTMN THE LIGHT GOSPEL 1430,100 NW 76TH DR,GAINESVILLE,FL,32607,29.652908,-82.424825,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
9356,9356,EAST NEWPORT BAPTIST CHURCH,4010 SW 24TH AVE,GAINESVILLE,FL,32607,29.630623999999997,-82.383888,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,1993,1117,896,1097,45%,55%,1091,758,0,123,0,0,21,318,802,54.74159558,38.03311591,0.0,6.1716006,0.0,0.0,1.05368791,15.95584546,1.78,301,1498,180,28,25,1129,906,0,32,145,0,46,0,633,1303,289,72,61,106,274,62,50,11,40,57,13,50,32,0,0,0,25436,12.19267436,32.71450075
9597,9597,Christian Adventures Fllwshp,314 NW 57th St,GAINESVILLE,FL,32607,29.656889000000003,-82.403724,813110,81311008,Religious Organizations,0,1.0,0,1,2453,1145,937,1516,38%,62%,1995,212,0,184,0,6,56,472,1529,81.32898492,8.642478599999999,0.0,7.50101916,0.0,0.24459845,2.28291887,19.2417448,2.04,50,1714,411,556,25,1372,1245,0,0,47,49,0,31,1359,1071,338,24,84,0,62,12,74,30,198,84,103,76,15,13,23,9,37152,18.14105177,40.06849315
9609,9609,First Morning Star Baptist Chr,115 NW 55th St,GAINESVILLE,FL,32607,29.6545,-82.40123,813110,81311008,Religious Organizations,0,2.0,0,2,2453,1145,937,1516,38%,62%,1995,212,0,184,0,6,56,472,1529,81.32898492,8.642478599999999,0.0,7.50101916,0.0,0.24459845,2.28291887,19.2417448,2.04,50,1714,411,556,25,1372,1245,0,0,47,49,0,31,1359,1071,338,24,84,0,62,12,74,30,198,84,103,76,15,13,23,9,37152,18.14105177,40.06849315
9983,9983,KATHLEEN DAMES MINISTRIES INC,2016 SW 73RD ST,GAINESVILLE,FL,32607,29.634146,-82.420399,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1221,403,631,590,52%,48%,451,714,0,11,0,0,45,49,402,36.93693694,58.47665848,0.0,0.9009009,0.0,0.0,3.68550369,4.01310401,3.03,397,443,348,66,30,636,520,0,0,87,0,0,29,317,824,72,26,21,37,0,8,36,31,4,12,67,73,0,0,8,8,40188,11.46601147,29.73640857
10021,10021,GAINESVILLE COMMUNITY HOLINESS,1709 NE 15TH TER,GAINESVILLE,FL,32609,29.667959999999997,-82.304775,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,965,415,398,567,41%,59%,349,616,0,0,0,0,0,137,212,36.16580311,63.83419689,0.0,0.0,0.0,0.0,0.0,14.19689119,2.33,58,296,555,112,45,658,581,0,0,54,0,0,23,182,783,38,40,0,10,96,12,0,0,36,25,68,0,90,0,0,0,45799,23.73056995,11.70984456
10037,10037,MINISTERIAL EVANGELISTIC,3619 NE 11TH TER,GAINESVILLE,FL,32609,29.686199,-82.31087,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
10038,10038,NEIGHBORHOOD CHURCH,2500 NE 15TH ST,GAINESVILLE,FL,32609,29.675939,-82.30588,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
10044,10044,Highland Missionary Baptist,PO Box 140272,GAINESVILLE,FL,32614,29.676543,-82.305881,813110,81311008,Religious Organizations,0,2.0,0,2,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
10098,10098,Bartley Temple United Mthdst,PO Box 5755,GAINESVILLE,FL,32627,29.659260999999997,-82.29973299999999,813110,81311008,Religious Organizations,0,3.0,0,3,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10100,10100,Abundance of Faith Ministries,1104 NE 22nd St,GAINESVILLE,FL,32641,29.662084999999998,-82.296256,813110,81311021,Religious Organizations,0,1.0,0,1,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10101,10101,Antioch Holiness Church,2516 NE 8th Ave,GAINESVILLE,FL,32641,29.659291999999997,-82.291236,813110,81311008,Religious Organizations,0,2.0,0,2,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10105,10105,Church of God in Unity,1714 NE 8th Ave,GAINESVILLE,FL,32641,29.659442,-82.302752,813110,81311008,Religious Organizations,0,2.0,0,2,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
